data,product_id,nome,preco,n_ofertas,item_id,seller_id,frete_gratis,full,permalink
2026-07-13,MLB62923521,Boné Aba Reta Eibach Un Liso Vermelho E Cinza,193.03,2,MLB4357121745,169837822,True,False,https://www.mercadolivre.com.br/p/MLB62923521
2026-07-13,MLB56626149,Boné Aba Reta Anth Co. Crown Snapback Preto Poliéster,56.9,1,MLB4210290843,520237197,True,False,https://www.mercadolivre.com.br/p/MLB56626149
2026-07-13,MLB66837837,Meia Soquete Masculino E Feminino Tamanhos E Cores - Poliéster Algodão Elastano - Ótima Qualidade!,39.99,1,MLB4640985441,1875472284,True,False,https://www.mercadolivre.com.br/p/MLB66837837
2026-07-13,MLB61601028,Meia Antiderrapante Futebol Soquete Similar Pro Socks Cor Preto Tamanho 35-44,19.99,2,MLB4498364521,131308157,True,False,https://www.mercadolivre.com.br/p/MLB61601028
2026-07-13,MLB61442918,Meia Antiderrapante Futebol Soquete Similar Pro Socks Cor Branco Tamanho 35-44,19.99,2,MLB6312249644,131308157,True,False,https://www.mercadolivre.com.br/p/MLB61442918
2026-07-13,MLB61600697,Meia Antiderrapante Futebol Soquete Similar Pro Socks Cor Azul-escuro Tamanho 35-44,19.99,2,MLB4498383103,131308157,True,False,https://www.mercadolivre.com.br/p/MLB61600697
2026-07-13,MLB33127866,For Sexy Cueca Parfum Masculino Perfume de Cueca Spray 60ml,20.45,2,MLB3597227707,171243444,True,False,https://www.mercadolivre.com.br/p/MLB33127866
2026-07-13,MLB72322771,Kit Capitão Cueca Em Cores: Vol 05 Ao 08,260.0,1,MLB6909119340,299478192,True,False,https://www.mercadolivre.com.br/p/MLB72322771
2026-07-13,MLB22440418,Capitão Cueca Vol. 12,121.0,1,MLB6841579602,262308798,True,False,https://www.mercadolivre.com.br/p/MLB22440418
2026-07-13,MLB21586843,Capitão Cueca - Vol 11,231.0,1,MLB6827579056,307655379,True,False,https://www.mercadolivre.com.br/p/MLB21586843
2026-07-13,MLB29522666,Kit 6 Sabonete Intimo Masculino + 6 Perfume De Cueca Men,70.88,1,MLB5466457140,1652114752,True,False,https://www.mercadolivre.com.br/p/MLB29522666
2026-07-13,MLB68859694,Kit 2 Varais Retrátil Roupa Multiuso Calcinha Cueca Meias Cor Ciano,59.9,2,MLB4686046653,1517144918,True,False,https://www.mercadolivre.com.br/p/MLB68859694
2026-07-13,MLB75050416,Molde Camisa Polo Masculina Digital P-m-g-gg-xg,88.9,1,MLB4866240907,84320815,True,False,https://www.mercadolivre.com.br/p/MLB75050416
2026-07-13,MLB74715688,Molde Camisa Polo Masculina Impresso P-m-g-gg-xg,129.9,1,MLB7071394174,84320815,True,False,https://www.mercadolivre.com.br/p/MLB74715688
2026-07-13,MLB64005293,"Jaqueta Jeans Infantil Boiadeira com Brilho, para Meninas",113.18,1,MLB4409551445,172405160,True,False,https://www.mercadolivre.com.br/p/MLB64005293
2026-07-13,MLB75287557,Jaqueta Jeans Infantil Boiadera Juvenil Tamanho 2 A 16 Anos Cor Jeans Azul-Claro,113.18,1,MLB7132147718,172405160,True,False,https://www.mercadolivre.com.br/p/MLB75287557
2026-07-13,MLB75291713,Jaqueta Jeans Infantil Boiadera Juvenil Tamanho 2 A 16 Anos Cor Jeans Clara Tamanho Tam: 4,113.18,1,MLB7132150422,172405160,True,False,https://www.mercadolivre.com.br/p/MLB75291713
2026-07-13,MLB75303184,Jaqueta Jeans Infantil Boiadera Juvenil Tamanho 2 A 16 Anos Cor Jeans Azul-Claro Tamanho 12,113.18,1,MLB4870849333,172405160,True,False,https://www.mercadolivre.com.br/p/MLB75303184
